cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02A,02A000882,2A247,PORTO-VECCHIO,,,,02A00104481,2020-07-15,10h10,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable. Une température de l'eau supérieure à 25° peut entrainer des développements bactériens.",COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,7,2020,41.5911382,9.2794469
02A,02A000882,2A247,PORTO-VECCHIO,,,,02A00105891,2020-10-22,08h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,10,2020,41.5911382,9.2794469
02A,02A000882,2A247,PORTO-VECCHIO,02A000906,CHLORATION ALZU DI GALLINA P14,100 %,02A00105897,2020-10-22,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,10,2020,41.5911382,9.2794469
02A,02A000883,2A247,PORTO-VECCHIO,02A002174,CHLORATION CARTALAVONE,100 %,02A00103833,2020-05-19,10h20,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,5,2020,41.5911382,9.2794469
02A,02A000883,2A247,PORTO-VECCHIO,02A002174,CHLORATION CARTALAVONE,100 %,02A00105624,2020-09-15,11h11,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations. Le fer est également à surveiller.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,9,2020,41.5911382,9.2794469
02A,02A000884,2A247,PORTO-VECCHIO,,,,02A00104002,2020-06-22,10h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,6,2020,41.5911382,9.2794469
02A,02A000884,2A247,PORTO-VECCHIO,02A002175,CHLORATION AGNARONE,100 %,02A00104724,2020-07-30,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,7,2020,41.5911382,9.2794469
02A,02A000884,2A247,PORTO-VECCHIO,,,,02A00105010,2020-08-18,10h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,8,2020,41.5911382,9.2794469
02A,02A000884,2A247,PORTO-VECCHIO,02A002175,CHLORATION AGNARONE,100 %,02A00105623,2020-09-15,11h20,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable. De plus l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.",COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,9,2020,41.5911382,9.2794469
02A,02A000893,2A139,LECCI,,,,02A00103302,2020-02-12,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,2,2020,41.6793732,9.3177979
02A,02A000893,2A300,SAN-GAVINO-DI-CARBINI,02A000982,STATION RIBBA,100 %,02A00103617,2020-03-24,10h10,"Eau d'alimentation non conforme aux limites de qualité pour le paramèt re turbidité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est exces sive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,N,C,N,3,2020,41.720771,9.1471586
02A,02A000893,2A139,LECCI,,,,02A00103672,2020-04-07,08h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,4,2020,41.6793732,9.3177979
02A,02A000893,2A139,LECCI,,,,02A00103896,2020-06-03,09h30,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et un pH bas. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,6,2020,41.6793732,9.3177979
02A,02A000893,2A139,LECCI,,,,02A00105021,2020-08-03,11h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,8,2020,41.6793732,9.3177979
02A,02A000893,2A139,LECCI,,,,02A00105185,2020-08-27,09h25,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,8,2020,41.6793732,9.3177979
02A,02A000893,2A300,SAN-GAVINO-DI-CARBINI,02A000982,STATION RIBBA,100 %,02A00105419,2020-09-01,10h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations. La turbidité est à surveiller.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,9,2020,41.720771,9.1471586
02A,02A000893,2A139,LECCI,,,,02A00106129,2020-12-03,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,12,2020,41.6793732,9.3177979
02A,02A000894,2A092,CONCA,,,,02A00103303,2020-02-12,10h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,2,2020,41.7343259,9.335842800000002
02A,02A000894,2A092,CONCA,,,,02A00103670,2020-04-07,09h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,4,2020,41.7343259,9.335842800000002
02A,02A000894,2A092,CONCA,02A000977,STATION DE TARCU,100 %,02A00103882,2020-05-26,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,5,2020,41.7343259,9.335842800000002
02A,02A000894,2A092,CONCA,,,,02A00103897,2020-06-03,10h55,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et un pH bas. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,6,2020,41.7343259,9.335842800000002
02A,02A000894,2A092,CONCA,02A000977,STATION DE TARCU,100 %,02A00104632,2020-07-09,09h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. De plus l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,7,2020,41.7343259,9.335842800000002
02A,02A000894,2A092,CONCA,,,,02A00104728,2020-08-03,09h00,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,C,8,2020,41.7343259,9.335842800000002
02A,02A000894,2A092,CONCA,,,,02A00104897,2020-06-30,10h00,"Eau d'alimentation non conforme à la norme en vigueur, du fait du dépassement de la limite de qualité concernant le paramètre plomb. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,N,C,N,6,2020,41.7343259,9.335842800000002
02A,02A000894,2A092,CONCA,02A000977,STATION DE TARCU,100 %,02A00105256,2020-09-01,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,C,9,2020,41.7343259,9.335842800000002
02A,02A000894,2A092,CONCA,,,,02A00105702,2020-10-07,10h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,10,2020,41.7343259,9.335842800000002
02A,02A000894,2A092,CONCA,,,,02A00106130,2020-12-03,09h25,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,C,12,2020,41.7343259,9.335842800000002
02A,02A000895,2A269,SARI-SOLENZARA,02A000909,STATION DE SOLENZARA,100 %,02A00103222,2020-01-15,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,C,1,2020,41.8164422,9.34513684948039
02A,02A000895,2A269,SARI-SOLENZARA,,,,02A00103301,2020-02-12,10h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,2,2020,41.8164422,9.34513684948039
02A,02A000895,2A269,SARI-SOLENZARA,,,,02A00103671,2020-04-07,09h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,C,4,2020,41.8164422,9.34513684948039
02A,02A000895,2A269,SARI-SOLENZARA,,,,02A00103898,2020-06-03,11h20,Eau d'alimentation conforme aux limites de qualité en vigueur et ne satisfaisant pas aux références de qualité. Il est à noter un pH bas.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,6,2020,41.8164422,9.34513684948039
02A,02A000895,2A269,SARI-SOLENZARA,,,,02A00104228,2020-07-09,09h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,7,2020,41.8164422,9.34513684948039
02A,02A000895,2A269,SARI-SOLENZARA,02A000909,STATION DE SOLENZARA,100 %,02A00104544,2020-07-16,09h09,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,C,7,2020,41.8164422,9.34513684948039
02A,02A000895,2A269,SARI-SOLENZARA,,,,02A00104726,2020-08-03,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,8,2020,41.8164422,9.34513684948039
02A,02A000895,2A269,SARI-SOLENZARA,,,,02A00105596,2020-09-01,07h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,9,2020,41.8164422,9.34513684948039
02A,02A000895,2A269,SARI-SOLENZARA,,,,02A00105703,2020-10-07,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,10,2020,41.8164422,9.34513684948039
02A,02A000895,2A269,SARI-SOLENZARA,02A000909,STATION DE SOLENZARA,100 %,02A00105796,2020-10-07,08h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,10,2020,41.8164422,9.34513684948039
02A,02A000895,2A269,SARI-SOLENZARA,02A000909,STATION DE SOLENZARA,100 %,02A00106089,2020-11-09,08h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. L'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,11,2020,41.8164422,9.34513684948039
02A,02A000895,2A269,SARI-SOLENZARA,,,,02A00106128,2020-12-03,09h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,12,2020,41.8164422,9.34513684948039
02A,02A000896,2A362,ZONZA,,,,02A00103208,2020-01-15,08h30,"Eau d'alimentation non conforme aux exigences de qualité en vigueur, du fait de la présence d'une teneur excessive en chlore libre.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,1,2020,41.74936629999999,9.1706374
02A,02A000896,2A362,ZONZA,,,,02A00103300,2020-02-12,09h10,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,2,2020,41.74936629999999,9.1706374
02A,02A000896,2A362,ZONZA,02A000980,STATION CAVU 2,50 %,02A00103454,2020-03-02,10h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,3,2020,41.74936629999999,9.1706374
02A,02A000896,2A362,ZONZA,,,,02A00103455,2020-03-02,09h35,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,3,2020,41.74936629999999,9.1706374
02A,02A000896,2A139,LECCI,02A000983,TTP CALA ROSSA,50 %,02A00103884,2020-05-26,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,5,2020,41.6793732,9.3177979
02A,02A000896,2A362,ZONZA,,,,02A00104111,2020-05-26,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,5,2020,41.74936629999999,9.1706374
02A,02A000896,2A362,ZONZA,,,,02A00104227,2020-07-09,09h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,7,2020,41.74936629999999,9.1706374
02A,02A000896,2A362,ZONZA,,,,02A00104727,2020-08-03,10h20,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable. Une température de l'eau supérieure à 25° peut entrainer des développements bactériens.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,8,2020,41.74936629999999,9.1706374
02A,02A000896,2A362,ZONZA,,,,02A00105879,2020-10-19,10h10,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,10,2020,41.74936629999999,9.1706374
02A,02A000896,2A362,ZONZA,,,,02A00106000,2020-11-09,10h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,11,2020,41.74936629999999,9.1706374
02A,02A000896,2A362,ZONZA,,,,02A00106016,2020-11-13,09h05,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,11,2020,41.74936629999999,9.1706374
02A,02A000896,2A362,ZONZA,02A000980,STATION CAVU 2,50 %,02A00106050,2020-11-13,08h50,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,11,2020,41.74936629999999,9.1706374
02A,02A000896,2A362,ZONZA,,,,02A00106131,2020-12-03,09h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,12,2020,41.74936629999999,9.1706374
02A,02A000897,2A362,ZONZA,,,,02A00103209,2020-01-15,08h15,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,1,2020,41.74936629999999,9.1706374
02A,02A000897,2A362,ZONZA,,,,02A00103456,2020-03-02,10h00,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,3,2020,41.74936629999999,9.1706374
02A,02A000897,2A092,CONCA,,,,02A00103669,2020-04-07,09h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,4,2020,41.7343259,9.335842800000002
02A,02A000897,2A362,ZONZA,02A000979,STATION TAGLIU ROSSU,100 %,02A00103883,2020-05-26,09h20,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,5,2020,41.74936629999999,9.1706374
02A,02A000897,2A362,ZONZA,,,,02A00103899,2020-06-03,10h05,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et un pH bas. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,6,2020,41.74936629999999,9.1706374
02A,02A000897,2A092,CONCA,,,,02A00103900,2020-06-03,10h25,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux en nombre important impose une surveillance renforcée.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,N,C,N,N,6,2020,41.7343259,9.335842800000002
02A,02A000897,2A362,ZONZA,,,,02A00105015,2020-08-18,09h05,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,N,C,N,N,8,2020,41.74936629999999,9.1706374
02A,02A000897,2A362,ZONZA,,,,02A00105038,2020-08-03,10h00,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable. De plus une température de l'eau supérieure à 25° peut entrainer des développements bactériens.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,8,2020,41.74936629999999,9.1706374
02A,02A000897,2A092,CONCA,,,,02A00106017,2020-11-13,09h35,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,C,11,2020,41.7343259,9.335842800000002
02A,02A000897,2A362,ZONZA,,,,02A00106018,2020-11-13,09h20,"Eau d’alimentation non conforme aux exigences de qualité en vigueur, du fait de la présence d’une teneur excessive en chlore libre.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,11,2020,41.74936629999999,9.1706374
02A,02A000897,2A362,ZONZA,02A000979,STATION TAGLIU ROSSU,100 %,02A00106079,2020-10-19,10h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisatio n. De plus l'agressivité est susceptible d'engendrer des risques de co rrosion des canalisations.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,10,2020,41.74936629999999,9.1706374
02A,02A000902,2A288,SOTTA,,,,02A00103364,2020-02-18,08h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT DES PLAINES DU SUD,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DES PLAINES DU SUD,C,C,C,N,2,2020,41.5445735,9.1952238
02A,02A000902,2A288,SOTTA,02A000900,USINE DE TRAITEMENT DE VACCA,100 %,02A00103371,2020-02-18,07h50,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SYNDICAT DES PLAINES DU SUD,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DES PLAINES DU SUD,C,C,C,N,2,2020,41.5445735,9.1952238
02A,02A000902,2A288,SOTTA,,,,02A00103697,2020-04-15,,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SYNDICAT DES PLAINES DU SUD,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DES PLAINES DU SUD,C,C,C,N,4,2020,41.5445735,9.1952238
02A,02A000902,2A288,SOTTA,,,,02A00103865,2020-04-15,,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive , et l'excès de désinfectant peut générer une odeur ou une saveur désagréable. Il est à noter une faible minéralisation.",SYNDICAT DES PLAINES DU SUD,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DES PLAINES DU SUD,C,C,C,N,4,2020,41.5445735,9.1952238
