cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02B,02B001400,2B250,PRUNELLI-DI-CASACCONI,,,,02B00078101,2017-11-29,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries coliformes. La teneur en chlore libre est insuffisante,PRUNELLI DI CASACONI,MAIRIE DE PRUNELLI DI CASACCONI,MAIRIE DE PRUNELLI DI CASACCONI,C,C,N,C,11,2017,42.50343,9.40088
02B,02B001405,2B350,VIGNALE,02B001404,RESERVOIR VIGNALE,100 %,02B00075756,2017-01-30,09h05,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,N,C,N,N,1,2017,42.5377641,9.381635
02B,02B001405,2B350,VIGNALE,,,,02B00075757,2017-03-15,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,N,3,2017,42.5377641,9.381635
02B,02B001405,2B350,VIGNALE,02B001404,RESERVOIR VIGNALE,100 %,02B00076762,2017-08-29,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,8,2017,42.5377641,9.381635
02B,02B001405,2B350,VIGNALE,,,,02B00076763,2017-06-26,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,6,2017,42.5377641,9.381635
02B,02B001405,2B350,VIGNALE,,,,02B00078247,2017-11-29,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,11,2017,42.5377641,9.381635
02B,02B001408,2B346,VESCOVATO,02B001407,STATION UV,100 %,02B00075692,2017-01-12,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,VESCOVATO,MAIRIE DE VESCOVATO,MAIRIE DE VESCOVATO,C,C,C,C,1,2017,42.4936573,9.4387142
02B,02B001408,2B346,VESCOVATO,,,,02B00075693,2017-03-29,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,VESCOVATO,MAIRIE DE VESCOVATO,MAIRIE DE VESCOVATO,C,C,C,C,3,2017,42.4936573,9.4387142
02B,02B001408,2B346,VESCOVATO,,,,02B00075694,2017-05-16,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,VESCOVATO,MAIRIE DE VESCOVATO,MAIRIE DE VESCOVATO,C,C,C,C,5,2017,42.4936573,9.4387142
02B,02B001408,2B346,VESCOVATO,,,,02B00076694,2017-07-31,08h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,VESCOVATO,MAIRIE DE VESCOVATO,MAIRIE DE VESCOVATO,C,C,C,N,7,2017,42.4936573,9.4387142
02B,02B001408,2B346,VESCOVATO,,,,02B00076695,2017-06-27,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,VESCOVATO,MAIRIE DE VESCOVATO,MAIRIE DE VESCOVATO,C,C,C,C,6,2017,42.4936573,9.4387142
02B,02B001408,2B346,VESCOVATO,,,,02B00078217,2017-10-10,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,VESCOVATO,MAIRIE DE VESCOVATO,MAIRIE DE VESCOVATO,C,C,C,C,10,2017,42.4936573,9.4387142
02B,02B001408,2B346,VESCOVATO,,,,02B00078218,2017-12-19,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,VESCOVATO,MAIRIE DE VESCOVATO,MAIRIE DE VESCOVATO,C,C,C,C,12,2017,42.4936573,9.4387142
02B,02B001408,2B346,VESCOVATO,02B001407,STATION UV,100 %,02B00078219,2017-11-21,08h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive,VESCOVATO,MAIRIE DE VESCOVATO,MAIRIE DE VESCOVATO,C,C,C,N,11,2017,42.4936573,9.4387142
02B,02B001412,2B274,SCOLCA,02B001411,RESERVOIR SCOLCA,100 %,02B00075744,2017-01-09,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,N,1,2017,42.5306282,9.3617608
02B,02B001412,2B274,SCOLCA,,,,02B00075745,2017-05-17,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,5,2017,42.5306282,9.3617608
02B,02B001412,2B274,SCOLCA,02B001411,RESERVOIR SCOLCA,100 %,02B00076756,2017-06-26,06h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,N,6,2017,42.5306282,9.3617608
02B,02B001412,2B274,SCOLCA,,,,02B00076757,2017-07-10,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,N,7,2017,42.5306282,9.3617608
02B,02B001412,2B274,SCOLCA,,,,02B00078245,2017-10-11,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,10,2017,42.5306282,9.3617608
02B,02B001426,2B337,VALLE-DI-ROSTINO,02B001420,RESERVOIR CASAPITI,100 %,02B00075664,2017-02-08,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,C,2,2017,42.4596199,9.2813779
02B,02B001426,2B337,VALLE-DI-ROSTINO,,,,02B00076652,2017-08-10,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,C,8,2017,42.4596199,9.2813779
02B,02B001426,2B337,VALLE-DI-ROSTINO,,,,02B00078188,2017-10-25,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,C,10,2017,42.4596199,9.2813779
02B,02B001427,2B337,VALLE-DI-ROSTINO,02B001421,RESERVOIR GRATE,100 %,02B00075665,2017-02-08,07h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,C,2,2017,42.4596199,9.2813779
02B,02B001427,2B337,VALLE-DI-ROSTINO,,,,02B00076653,2017-08-10,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,N,8,2017,42.4596199,9.2813779
02B,02B001427,2B337,VALLE-DI-ROSTINO,,,,02B00078189,2017-10-25,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,C,10,2017,42.4596199,9.2813779
02B,02B001428,2B337,VALLE-DI-ROSTINO,02B001422,RESERVOIR TERLAJA,100 %,02B00075666,2017-02-08,06h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,C,2,2017,42.4596199,9.2813779
02B,02B001428,2B337,VALLE-DI-ROSTINO,,,,02B00076650,2017-08-10,08h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,N,8,2017,42.4596199,9.2813779
02B,02B001428,2B337,VALLE-DI-ROSTINO,,,,02B00078186,2017-10-25,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,C,10,2017,42.4596199,9.2813779
02B,02B001429,2B337,VALLE-DI-ROSTINO,02B001423,RESERVOIR VALLE,100 %,02B00075667,2017-02-08,07h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries sulfito-réductrices. La teneur en chlore libre est insuffisante,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,N,C,2,2017,42.4596199,9.2813779
02B,02B001429,2B337,VALLE-DI-ROSTINO,02B001423,RESERVOIR VALLE,100 %,02B00076649,2017-08-29,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,C,8,2017,42.4596199,9.2813779
02B,02B001429,2B337,VALLE-DI-ROSTINO,,,,02B00076651,2017-08-10,10h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,N,8,2017,42.4596199,9.2813779
02B,02B001429,2B337,VALLE-DI-ROSTINO,,,,02B00078187,2017-10-25,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,C,10,2017,42.4596199,9.2813779
02B,02B001430,2B337,VALLE-DI-ROSTINO,02B001424,RESERVOIR CAMPO ROSSO,100 %,02B00075663,2017-02-08,08h05,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Carbone Organique Total hors norme. La teneur en chlore libre est insuffisante,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,N,2,2017,42.4596199,9.2813779
02B,02B001430,2B337,VALLE-DI-ROSTINO,,,,02B00076654,2017-08-10,10h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. La teneur en chlore libre est insuffisante,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,N,8,2017,42.4596199,9.2813779
02B,02B001430,2B337,VALLE-DI-ROSTINO,,,,02B00078190,2017-10-25,09h50,Eau d'alimentation non-conforme aux limites de qualité et conforme aux références de qualité. Chrome hors norme. La teneur en chlore libre est insuffisante,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,N,C,C,10,2017,42.4596199,9.2813779
02B,02B001431,2B337,VALLE-DI-ROSTINO,02B001425,RESERVOIR VIA NOVA,100 %,02B00075668,2017-02-08,08h25,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Turbidité hors norme. Carbone Organique Total hors norme. La teneur en chlore libre est insuffisante,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,N,2,2017,42.4596199,9.2813779
02B,02B001431,2B337,VALLE-DI-ROSTINO,,,,02B00076655,2017-08-10,10h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. La teneur en chlore libre est insuffisante,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,N,8,2017,42.4596199,9.2813779
02B,02B001431,2B337,VALLE-DI-ROSTINO,,,,02B00078191,2017-10-25,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,MAIRIE DE VALLE DI ROSTINO,C,C,C,C,10,2017,42.4596199,9.2813779
02B,02B001458,2B050,CALVI,,,,02B00075134,2017-01-10,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,1,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00075135,2017-02-08,08h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,2,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00075136,2017-03-08,10h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,3,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00075137,2017-03-22,08h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,3,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00075138,2017-02-08,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,2,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00075139,2017-03-22,09h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,3,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00075140,2017-04-24,06h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,4,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00075141,2017-04-24,06h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,4,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,02B001456,STATION TRAITEMENT PONTE BAMBINU,50 %,02B00075805,2017-01-10,08h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. pH hors norme. Eau faiblement minéralisée,OEHC,OEHC,OEHC,C,C,C,N,1,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,02B001456,STATION TRAITEMENT PONTE BAMBINU,50 %,02B00075806,2017-04-10,09h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. Eau agressive,OEHC,OEHC,OEHC,C,C,C,N,4,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,02B001437,STATION TRAITEMENT DE CALVI,50 %,02B00075807,2017-03-08,09h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,OEHC,OEHC,OEHC,C,C,C,N,3,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,02B001437,STATION TRAITEMENT DE CALVI,50 %,02B00075808,2017-04-10,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive Carbone Organique Total hors norme,OEHC,OEHC,OEHC,C,C,C,N,4,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00076080,2017-06-12,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,C,6,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00076081,2017-07-04,06h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,7,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00076082,2017-06-12,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,6,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00076083,2017-07-27,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,7,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00076084,2017-09-27,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,C,9,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00076085,2017-09-07,09h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,9,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00076086,2017-05-15,07h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,5,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00076087,2017-07-27,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,C,7,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,02B001456,STATION TRAITEMENT PONTE BAMBINU,50 %,02B00076808,2017-06-12,08h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,OEHC,OEHC,OEHC,C,C,C,N,6,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,02B001437,STATION TRAITEMENT DE CALVI,50 %,02B00076810,2017-07-27,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,OEHC,OEHC,OEHC,C,C,C,N,7,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,02B001456,STATION TRAITEMENT PONTE BAMBINU,50 %,02B00076821,2017-07-04,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. pH hors norme. Eau agressive. Eau faiblement minéralisée,OEHC,OEHC,OEHC,C,C,C,N,7,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,02B001437,STATION TRAITEMENT DE CALVI,50 %,02B00076822,2017-08-21,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive,OEHC,OEHC,OEHC,C,C,C,N,8,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00077761,2017-10-25,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,C,10,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00077762,2017-11-16,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,11,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00077763,2017-09-13,06h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,C,9,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00077764,2017-12-05,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,12,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00077765,2017-12-14,06h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,12,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,,,,02B00077766,2017-11-28,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,CALVI,KYRNOLIA,MAIRIE DE CALVI,C,C,C,N,11,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,02B001456,STATION TRAITEMENT PONTE BAMBINU,50 %,02B00078293,2017-10-11,06h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,10,2017,42.5677079,8.759052800000001
02B,02B001458,2B050,CALVI,02B001437,STATION TRAITEMENT DE CALVI,50 %,02B00078294,2017-10-11,07h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Carbone Organique Total hors norme,OEHC,OEHC,OEHC,C,C,C,N,10,2017,42.5677079,8.759052800000001
02B,02B001465,2B167,MONTEGROSSO,02B001453,RESERVOIR SALVI,50 %,02B00075809,2017-03-28,09h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,OEHC,OEHC,OEHC,C,C,C,N,3,2017,42.54435495,8.85340638405058
02B,02B001465,2B167,MONTEGROSSO,02B001453,RESERVOIR SALVI,50 %,02B00075810,2017-03-08,13h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante Eau faiblement minéralisée Eau agressive,OEHC,OEHC,OEHC,C,C,C,N,3,2017,42.54435495,8.85340638405058
02B,02B001465,2B316,SANTA-REPARATA-DI-BALAGNA,02B001446,RESERVOIR SANTA REPARATA,50 %,02B00075812,2017-05-11,06h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée,OEHC,OEHC,OEHC,N,C,N,N,5,2017,42.603921,8.9294254
02B,02B001465,2B316,SANTA-REPARATA-DI-BALAGNA,02B001446,RESERVOIR SANTA REPARATA,50 %,02B00075813,2017-03-02,10h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée Eau agressive,OEHC,OEHC,OEHC,C,C,C,N,3,2017,42.603921,8.9294254
02B,02B001465,2B093,CORBARA,,,,02B00075975,2017-03-02,08h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,OEHC,OEHC,OEHC,C,C,C,N,3,2017,42.613746,8.906101300000003
02B,02B001465,2B093,CORBARA,,,,02B00075976,2017-04-05,08h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est trop élévée. Eau faiblement minéralisée,OEHC,OEHC,OEHC,C,C,C,N,4,2017,42.613746,8.906101300000003
02B,02B001465,2B167,MONTEGROSSO,02B001453,RESERVOIR SALVI,50 %,02B00076811,2017-08-28,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,8,2017,42.54435495,8.85340638405058
02B,02B001465,2B316,SANTA-REPARATA-DI-BALAGNA,02B001446,RESERVOIR SANTA REPARATA,50 %,02B00076813,2017-08-01,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,OEHC,OEHC,OEHC,C,C,C,N,8,2017,42.603921,8.9294254
02B,02B001465,2B167,MONTEGROSSO,02B001453,RESERVOIR SALVI,50 %,02B00076823,2017-06-19,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Carbone Organique Total hors norme Eau agressive,OEHC,OEHC,OEHC,C,C,C,N,6,2017,42.54435495,8.85340638405058
02B,02B001465,2B316,SANTA-REPARATA-DI-BALAGNA,02B001446,RESERVOIR SANTA REPARATA,50 %,02B00076824,2017-07-03,06h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive Température hors norme,OEHC,OEHC,OEHC,C,C,C,N,7,2017,42.603921,8.9294254
02B,02B001465,2B093,CORBARA,,,,02B00076992,2017-07-18,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,OEHC,OEHC,OEHC,C,C,C,N,7,2017,42.613746,8.906101300000003
02B,02B001465,2B093,CORBARA,,,,02B00076993,2017-08-24,08h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,OEHC,OEHC,OEHC,C,C,C,N,8,2017,42.613746,8.906101300000003
02B,02B001465,2B093,CORBARA,,,,02B00077908,2017-10-18,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,10,2017,42.613746,8.906101300000003
02B,02B001465,2B093,CORBARA,,,,02B00077909,2017-12-11,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,OEHC,OEHC,OEHC,C,C,C,N,12,2017,42.613746,8.906101300000003
02B,02B001465,2B167,MONTEGROSSO,02B001453,RESERVOIR SALVI,50 %,02B00078295,2017-10-17,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,10,2017,42.54435495,8.85340638405058
02B,02B001465,2B316,SANTA-REPARATA-DI-BALAGNA,02B001446,RESERVOIR SANTA REPARATA,50 %,02B00078296,2017-12-11,07h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,OEHC,OEHC,OEHC,C,C,C,N,12,2017,42.603921,8.9294254
02B,02B001470,2B168,MONTICELLO,02B001469,RESERVOIR MONTICELLO 2,100 %,02B00075960,2017-03-02,11h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive. Eau faiblement minéralisée,OEHC,OEHC,OEHC,C,C,C,N,3,2017,42.617236,8.9546269
