cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02B,02B000943,2B364,ZUANI,02B000941,STATION TRAITEMENT COL FOATA,100 %,02B00096649,2019-02-06,07h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,SI FOATA,SI FOATA,SI FOATA,N,C,N,C,2,2019,42.27045,9.34626
02B,02B000943,2B364,ZUANI,,,,02B00096766,2019-03-19,06h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,ZUANI,MAIRIE DE ZUANI,MAIRIE DE ZUANI,N,C,N,C,3,2019,42.27045,9.34626
02B,02B000943,2B364,ZUANI,02B000941,STATION TRAITEMENT COL FOATA,100 %,02B00097704,2019-06-26,06h55,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,SI FOATA,SI FOATA,SI FOATA,N,C,N,C,6,2019,42.27045,9.34626
02B,02B000943,2B364,ZUANI,,,,02B00097827,2019-07-31,06h15,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,ZUANI,MAIRIE DE ZUANI,MAIRIE DE ZUANI,N,C,N,C,7,2019,42.27045,9.34626
02B,02B000943,2B364,ZUANI,,,,02B00099194,2019-12-03,07h40,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,ZUANI,MAIRIE DE ZUANI,MAIRIE DE ZUANI,N,C,N,C,12,2019,42.27045,9.34626
02B,02B000944,2B015,AMPRIANI,02B000951,RESERVOIR AMPRIANI,100 %,02B00095822,2019-03-19,07h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Carbone Organique Total hors norme. La teneur en chlore libre est insuffisante,AMPRIANI,MAIRIE DE AMPRIANI,MAIRIE DE AMPRIANI,C,C,C,N,3,2019,42.2543,9.357369
02B,02B000944,2B015,AMPRIANI,,,,02B00096877,2019-07-31,06h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,AMPRIANI,MAIRIE DE AMPRIANI,MAIRIE DE AMPRIANI,N,C,N,C,7,2019,42.2543,9.357369
02B,02B000944,2B015,AMPRIANI,,,,02B00098619,2019-12-03,07h20,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,AMPRIANI,MAIRIE DE AMPRIANI,MAIRIE DE AMPRIANI,N,C,N,C,12,2019,42.2543,9.357369
02B,02B000946,2B226,PIETRASERENA,,,,02B00096446,2019-03-25,07h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,PIETRASERENA,MAIRIE DE PIETRASERENA,MAIRIE DE PIETRASERENA,C,C,C,C,3,2019,42.2366842,9.3449444
02B,02B000946,2B364,ZUANI,02B000941,STATION TRAITEMENT COL FOATA,100 %,02B00096649,2019-02-06,07h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,SI FOATA,SI FOATA,SI FOATA,N,C,N,C,2,2019,42.27045,9.34626
02B,02B000946,2B226,PIETRASERENA,,,,02B00097481,2019-05-21,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,PIETRASERENA,MAIRIE DE PIETRASERENA,MAIRIE DE PIETRASERENA,C,C,C,N,5,2019,42.2366842,9.3449444
02B,02B000946,2B364,ZUANI,02B000941,STATION TRAITEMENT COL FOATA,100 %,02B00097704,2019-06-26,06h55,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,SI FOATA,SI FOATA,SI FOATA,N,C,N,C,6,2019,42.27045,9.34626
02B,02B000946,2B226,PIETRASERENA,,,,02B00098998,2019-09-17,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,PIETRASERENA,MAIRIE DE PIETRASERENA,MAIRIE DE PIETRASERENA,C,C,C,C,9,2019,42.2366842,9.3449444
02B,02B000947,2B126,GIUNCAGGIO,,,,02B00096237,2019-03-25,07h20,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,GIUNCAGGIO,MAIRIE DE GIUNCAGGIO,MAIRIE DE GIUNCAGGIO,N,C,N,C,3,2019,42.21658,9.3670552
02B,02B000947,2B364,ZUANI,02B000941,STATION TRAITEMENT COL FOATA,100 %,02B00096649,2019-02-06,07h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,SI FOATA,SI FOATA,SI FOATA,N,C,N,C,2,2019,42.27045,9.34626
02B,02B000947,2B126,GIUNCAGGIO,,,,02B00097236,2019-05-21,08h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,GIUNCAGGIO,MAIRIE DE GIUNCAGGIO,MAIRIE DE GIUNCAGGIO,N,C,N,N,5,2019,42.21658,9.3670552
02B,02B000947,2B364,ZUANI,02B000941,STATION TRAITEMENT COL FOATA,100 %,02B00097704,2019-06-26,06h55,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,SI FOATA,SI FOATA,SI FOATA,N,C,N,C,6,2019,42.27045,9.34626
02B,02B000947,2B126,GIUNCAGGIO,,,,02B00098890,2019-09-17,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,GIUNCAGGIO,MAIRIE DE GIUNCAGGIO,MAIRIE DE GIUNCAGGIO,C,C,C,C,9,2019,42.21658,9.3670552
02B,02B000978,2B037,BIGUGLIA,02B000977,STATION CHLORATION DE BIGUGLIA,100 %,02B00096153,2019-04-02,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,4,2019,42.6269896,9.4208224
02B,02B000978,2B037,BIGUGLIA,,,,02B00096174,2019-05-09,09h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est trop élévée.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,5,2019,42.6269896,9.4208224
02B,02B000978,2B037,BIGUGLIA,02B000977,STATION CHLORATION DE BIGUGLIA,100 %,02B00097152,2019-07-15,06h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,7,2019,42.6269896,9.4208224
02B,02B000978,2B037,BIGUGLIA,,,,02B00097177,2019-09-12,07h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2019,42.6269896,9.4208224
02B,02B000978,2B037,BIGUGLIA,,,,02B00098802,2019-10-29,07h55,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,10,2019,42.6269896,9.4208224
02B,02B000984,2B120,FURIANI,02B000983,RESERVOIR FURIANI VILLAGE,100 %,02B00096224,2019-03-11,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,FURIANI,MAIRIE DE FURIANI,MAIRIE DE FURIANI,C,C,C,C,3,2019,42.6584811,9.4151285
02B,02B000984,2B120,FURIANI,,,,02B00096225,2019-04-25,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,FURIANI,MAIRIE DE FURIANI,MAIRIE DE FURIANI,C,C,C,C,4,2019,42.6584811,9.4151285
02B,02B000984,2B120,FURIANI,02B000983,RESERVOIR FURIANI VILLAGE,100 %,02B00096836,2019-03-26,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,FURIANI,MAIRIE DE FURIANI,MAIRIE DE FURIANI,S,C,S,C,3,2019,42.6584811,9.4151285
02B,02B000984,2B120,FURIANI,02B000983,RESERVOIR FURIANI VILLAGE,100 %,02B00097224,2019-07-30,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,FURIANI,MAIRIE DE FURIANI,MAIRIE DE FURIANI,C,C,C,N,7,2019,42.6584811,9.4151285
02B,02B000984,2B120,FURIANI,,,,02B00097225,2019-06-11,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,FURIANI,MAIRIE DE FURIANI,MAIRIE DE FURIANI,C,C,C,C,6,2019,42.6584811,9.4151285
02B,02B000984,2B120,FURIANI,,,,02B00098887,2019-09-16,09h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Turbidité hors norme,FURIANI,MAIRIE DE FURIANI,MAIRIE DE FURIANI,C,C,C,N,9,2019,42.6584811,9.4151285
02B,02B000996,2B157,MAZZOLA,,,,02B00096281,2019-02-12,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,MAZZOLA,MAIRIE DE MAZZOLA,MAIRIE DE MAZZOLA,C,C,C,N,2,2019,42.3019863,9.309159199999998
02B,02B000996,2B157,MAZZOLA,02B000995,REGARD DE PARTAGE ST PANCRAZE,100 %,02B00096651,2019-02-12,07h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,SI STROSCIA,SI STROSCIA,SI STROSCIA,C,C,C,N,2,2019,42.3019863,9.309159199999998
02B,02B000996,2B157,MAZZOLA,,,,02B00097282,2019-06-27,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,MAZZOLA,MAIRIE DE MAZZOLA,MAIRIE DE MAZZOLA,C,C,C,N,6,2019,42.3019863,9.309159199999998
02B,02B000996,2B157,MAZZOLA,02B000995,REGARD DE PARTAGE ST PANCRAZE,100 %,02B00097705,2019-06-27,08h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SI STROSCIA,SI STROSCIA,SI STROSCIA,C,C,C,N,6,2019,42.3019863,9.309159199999998
02B,02B000997,2B013,ALZI,,,,02B00095821,2019-02-12,08h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Turbidité hors norme,ALZI,MAIRIE DE ALZI,MAIRIE DE ALZI,C,C,C,N,2,2019,42.3034605,9.3018489
02B,02B000997,2B157,MAZZOLA,02B000996,MAZZOLA,100 %,02B00096281,2019-02-12,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,MAZZOLA,MAIRIE DE MAZZOLA,MAIRIE DE MAZZOLA,C,C,C,N,2,2019,42.3019863,9.309159199999998
02B,02B000997,2B013,ALZI,,,,02B00096876,2019-06-27,08h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,ALZI,MAIRIE DE ALZI,MAIRIE DE ALZI,C,C,C,N,6,2019,42.3034605,9.3018489
02B,02B000997,2B157,MAZZOLA,02B000996,MAZZOLA,100 %,02B00097282,2019-06-27,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,MAZZOLA,MAIRIE DE MAZZOLA,MAIRIE DE MAZZOLA,C,C,C,N,6,2019,42.3019863,9.309159199999998
02B,02B000998,2B292,SANT'ANDREA-DI-BOZIO,,,,02B00096555,2019-02-12,07h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,SANT'ANDREA DI BOZIU,MAIRIE DE SANT'ANDREA DI BOZIO,MAIRIE DE SANT'ANDREA DI BOZIO,C,C,C,N,2,2019,42.2966208,9.3047651
02B,02B000998,2B157,MAZZOLA,02B000995,REGARD DE PARTAGE ST PANCRAZE,100 %,02B00096651,2019-02-12,07h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,SI STROSCIA,SI STROSCIA,SI STROSCIA,C,C,C,N,2,2019,42.3019863,9.309159199999998
02B,02B000998,2B292,SANT'ANDREA-DI-BOZIO,,,,02B00097599,2019-06-27,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SANT'ANDREA DI BOZIU,MAIRIE DE SANT'ANDREA DI BOZIO,MAIRIE DE SANT'ANDREA DI BOZIO,C,C,C,N,6,2019,42.2966208,9.3047651
02B,02B000998,2B157,MAZZOLA,02B000995,REGARD DE PARTAGE ST PANCRAZE,100 %,02B00097705,2019-06-27,08h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SI STROSCIA,SI STROSCIA,SI STROSCIA,C,C,C,N,6,2019,42.3019863,9.309159199999998
02B,02B000998,2B292,SANT'ANDREA-DI-BOZIO,,,,02B00099060,2019-09-18,08h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SANT'ANDREA DI BOZIU,MAIRIE DE SANT'ANDREA DI BOZIO,MAIRIE DE SANT'ANDREA DI BOZIO,C,C,C,N,9,2019,42.2966208,9.3047651
02B,02B000999,2B105,ERBAJOLO,02B001007,RESERVOIR ERBAJOLO,50 %,02B00096200,2019-03-25,09h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries sulfito-réductrices. La teneur en chlore libre est insuffisante,ERBAJOLO,MAIRIE DE ERBAJOLO,MAIRIE DE ERBAJOLO,C,C,N,C,3,2019,42.2639526,9.2830242
02B,02B000999,2B105,ERBAJOLO,,,,02B00096201,2019-01-30,07h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,ERBAJOLO,MAIRIE DE ERBAJOLO,MAIRIE DE ERBAJOLO,C,C,C,N,1,2019,42.2639526,9.2830242
02B,02B000999,2B157,MAZZOLA,02B000995,REGARD DE PARTAGE ST PANCRAZE,50 %,02B00096651,2019-02-12,07h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,SI STROSCIA,SI STROSCIA,SI STROSCIA,C,C,C,N,2,2019,42.3019863,9.309159199999998
02B,02B000999,2B105,ERBAJOLO,02B001007,RESERVOIR ERBAJOLO,50 %,02B00097204,2019-07-17,08h40,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,ERBAJOLO,MAIRIE DE ERBAJOLO,MAIRIE DE ERBAJOLO,N,C,N,C,7,2019,42.2639526,9.2830242
02B,02B000999,2B105,ERBAJOLO,,,,02B00097205,2019-05-21,09h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries sulfito-réductrices. La teneur en chlore libre est insuffisante,ERBAJOLO,MAIRIE DE ERBAJOLO,MAIRIE DE ERBAJOLO,C,C,N,C,5,2019,42.2639526,9.2830242
02B,02B000999,2B157,MAZZOLA,02B000995,REGARD DE PARTAGE ST PANCRAZE,50 %,02B00097705,2019-06-27,08h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SI STROSCIA,SI STROSCIA,SI STROSCIA,C,C,C,N,6,2019,42.3019863,9.309159199999998
02B,02B000999,2B105,ERBAJOLO,,,,02B00098878,2019-09-17,10h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,ERBAJOLO,MAIRIE DE ERBAJOLO,MAIRIE DE ERBAJOLO,N,C,N,C,9,2019,42.2639526,9.2830242
02B,02B001017,2B087,CERVIONE,02B001013,RESERVOIR DIRUDU,50 %,02B00096594,2019-03-27,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,3,2019,42.3322737,9.49192
02B,02B001017,2B087,CERVIONE,02B000071,RESERVOIR SAN NIOLO,50 %,02B00096595,2019-03-27,07h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,3,2019,42.3322737,9.49192
02B,02B001017,2B087,CERVIONE,,,,02B00096601,2019-05-16,06h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,5,2019,42.3322737,9.49192
02B,02B001017,2B087,CERVIONE,,,,02B00096602,2019-01-29,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,1,2019,42.3322737,9.49192
02B,02B001017,2B087,CERVIONE,02B001013,RESERVOIR DIRUDU,50 %,02B00097646,2019-08-01,06h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,8,2019,42.3322737,9.49192
02B,02B001017,2B087,CERVIONE,02B000071,RESERVOIR SAN NIOLO,50 %,02B00097647,2019-08-01,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,8,2019,42.3322737,9.49192
02B,02B001017,2B087,CERVIONE,,,,02B00097653,2019-07-04,06h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,7,2019,42.3322737,9.49192
02B,02B001017,2B087,CERVIONE,,,,02B00097654,2019-09-11,06h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,9,2019,42.3322737,9.49192
02B,02B001017,2B087,CERVIONE,,,,02B00099088,2019-10-17,06h55,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,10,2019,42.3322737,9.49192
02B,02B001017,2B087,CERVIONE,,,,02B00099089,2019-11-28,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,11,2019,42.3322737,9.49192
02B,02B001018,2B087,CERVIONE,,,,02B00097659,2019-07-04,06h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,7,2019,42.3322737,9.49192
02B,02B001018,2B087,CERVIONE,,,,02B00099094,2019-10-17,07h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,10,2019,42.3322737,9.49192
02B,02B001019,2B087,CERVIONE,02B000071,RESERVOIR SAN NIOLO,100 %,02B00096595,2019-03-27,07h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,3,2019,42.3322737,9.49192
02B,02B001019,2B087,CERVIONE,,,,02B00096606,2019-01-29,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,1,2019,42.3322737,9.49192
02B,02B001019,2B087,CERVIONE,02B000071,RESERVOIR SAN NIOLO,100 %,02B00097647,2019-08-01,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,8,2019,42.3322737,9.49192
02B,02B001019,2B087,CERVIONE,,,,02B00097658,2019-09-11,07h25,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,9,2019,42.3322737,9.49192
02B,02B001019,2B087,CERVIONE,,,,02B00099093,2019-11-28,07h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,11,2019,42.3322737,9.49192
02B,02B001020,2B335,VALLE-DI-CAMPOLORO,02B001014,RESERVOIR VALLE DI CAMPOLORO,100 %,02B00096596,2019-03-27,07h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Turbidité hors norme. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,3,2019,42.3353329,9.4939812
02B,02B001020,2B335,VALLE-DI-CAMPOLORO,,,,02B00096604,2019-01-29,07h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,1,2019,42.3353329,9.4939812
02B,02B001020,2B335,VALLE-DI-CAMPOLORO,02B001014,RESERVOIR VALLE DI CAMPOLORO,100 %,02B00097648,2019-08-01,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,8,2019,42.3353329,9.4939812
02B,02B001020,2B335,VALLE-DI-CAMPOLORO,,,,02B00097656,2019-09-11,06h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,9,2019,42.3353329,9.4939812
02B,02B001020,2B335,VALLE-DI-CAMPOLORO,,,,02B00099091,2019-11-28,07h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,11,2019,42.3353329,9.4939812
02B,02B001028,2B074,CASANOVA,02B001027,RESERVOIR ,100 %,02B00095949,2019-04-03,08h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,CASANOVA,MAIRIE DE CASANOVA,MAIRIE DE CASANOVA,C,C,C,N,4,2019,42.2543336,9.1746169
02B,02B001028,2B074,CASANOVA,,,,02B00095951,2019-03-05,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. Présence de bactéries coliformes.,CASANOVA,MAIRIE DE CASANOVA,MAIRIE DE CASANOVA,C,C,N,N,3,2019,42.2543336,9.1746169
02B,02B001028,2B074,CASANOVA,02B001027,RESERVOIR ,100 %,02B00096991,2019-07-31,09h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau agressive. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,CASANOVA,MAIRIE DE CASANOVA,MAIRIE DE CASANOVA,N,C,N,N,7,2019,42.2543336,9.1746169
02B,02B001028,2B074,CASANOVA,,,,02B00096993,2019-05-15,09h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,CASANOVA,MAIRIE DE CASANOVA,MAIRIE DE CASANOVA,C,C,C,N,5,2019,42.2543336,9.1746169
02B,02B001028,2B074,CASANOVA,,,,02B00098680,2019-11-06,08h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,CASANOVA,MAIRIE DE CASANOVA,MAIRIE DE CASANOVA,N,C,N,N,11,2019,42.2543336,9.1746169
02B,02B001035,2B315,SANTO-PIETRO-DI-VENACO,02B001034,RESERVOIR SANTO PIETRO,100 %,02B00096569,2019-04-15,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SANTO PIETRO DI VENACO,MAIRIE DE SANTO PIETRO DI VENACO,MAIRIE DE SANTO PIETRO DI VENACO,C,C,C,N,4,2019,42.2457628,9.1725822
