cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02A,02A000786,2A312,SANTA-MARIA-SICHE,02A000610,SAINTE-MARIE,100 %,02A00076845,2016-10-25,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE SAINTE-MARIE SICCHE,KYRNOLIA CEO BALEONE,MAIRIE DE SAINTE-MARIE-SICCHE,C,C,C,C,10,2016,41.8836818,8.978984548275339
02A,02A000793,2A359,ZICAVO,,,,02A00074204,2016-02-18,07h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ZICAVO,MAIRIE DE ZICAVO,MAIRIE DE ZICAVO,C,C,C,N,2,2016,41.9079774,9.1300585
02A,02A000793,2A359,ZICAVO,02A002086,TTP ZICAVO,100 %,02A00074629,2016-04-26,09h04,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ZICAVO,MAIRIE DE ZICAVO,MAIRIE DE ZICAVO,C,C,C,N,4,2016,41.9079774,9.1300585
02A,02A000793,2A359,ZICAVO,,,,02A00074846,2016-06-08,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ZICAVO,MAIRIE DE ZICAVO,MAIRIE DE ZICAVO,C,C,C,N,6,2016,41.9079774,9.1300585
02A,02A000793,2A359,ZICAVO,02A002086,TTP ZICAVO,100 %,02A00076373,2016-08-22,08h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ZICAVO,MAIRIE DE ZICAVO,MAIRIE DE ZICAVO,C,C,C,N,8,2016,41.9079774,9.1300585
02A,02A000793,2A359,ZICAVO,,,,02A00076751,2016-10-11,09h55, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ZICAVO,MAIRIE DE ZICAVO,MAIRIE DE ZICAVO,C,C,C,N,10,2016,41.9079774,9.1300585
02A,02A000799,2A118,FOZZANO,,,,02A00074022,2016-01-11,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes coliformes est à surveiller.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,N,C,1,2016,41.6993191,9.0017883
02A,02A000799,2A118,FOZZANO,02A002627,CHLORATION FOZZANO,100 %,02A00074328,2016-03-14,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes coliformes est à surveiller.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,N,C,3,2016,41.6993191,9.0017883
02A,02A000799,2A118,FOZZANO,,,,02A00074547,2016-05-09,08h10, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,5,2016,41.6993191,9.0017883
02A,02A000799,2A118,FOZZANO,02A002627,CHLORATION FOZZANO,100 %,02A00075642,2016-07-11,06h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes sulfito-réducteurs est à surveiller.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,N,C,7,2016,41.6993191,9.0017883
02A,02A000799,2A118,FOZZANO,02A002627,CHLORATION FOZZANO,100 %,02A00075786,2016-08-01,05h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,8,2016,41.6993191,9.0017883
02A,02A000799,2A118,FOZZANO,,,,02A00076831,2016-10-13,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,10,2016,41.6993191,9.0017883
02A,02A000804,2A254,QUENZA,02A000803,UNITE STERILISATION QUENZA,100 %,02A00074059,2016-01-19,10h50, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE QUENZA,MAIRIE DE QUENZA,MAIRIE DE QUENZA,N,C,N,N,1,2016,41.7668251,9.1402288
02A,02A000804,2A254,QUENZA,,,,02A00074580,2016-04-25,11h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,COMMUNE DE QUENZA,MAIRIE DE QUENZA,MAIRIE DE QUENZA,C,C,C,N,4,2016,41.7668251,9.1402288
02A,02A000804,2A254,QUENZA,02A000803,UNITE STERILISATION QUENZA,100 %,02A00075337,2016-07-04,11h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,COMMUNE DE QUENZA,MAIRIE DE QUENZA,MAIRIE DE QUENZA,C,C,C,N,7,2016,41.7668251,9.1402288
02A,02A000804,2A254,QUENZA,,,,02A00076570,2016-09-19,11h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,COMMUNE DE QUENZA,MAIRIE DE QUENZA,MAIRIE DE QUENZA,C,C,C,N,9,2016,41.7668251,9.1402288
02A,02A000804,2A254,QUENZA,,,,02A00076898,2016-11-07,10h00,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE QUENZA,MAIRIE DE QUENZA,MAIRIE DE QUENZA,N,C,N,N,11,2016,41.7668251,9.1402288
02A,02A000808,2A363,ZOZA,,,,02A00074206,2016-02-22,10h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ZOZA,MAIRIE DE ZOZA,MAIRIE DE ZOZA,C,C,C,N,2,2016,41.7175568,9.0701469
02A,02A000808,2A363,ZOZA,02A000807,STERILISATION UV ZOZA,100 %,02A00074636,2016-04-28,10h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller. ,COMMUNE DE ZOZA,MAIRIE DE ZOZA,MAIRIE DE ZOZA,C,C,N,N,4,2016,41.7175568,9.0701469
02A,02A000808,2A363,ZOZA,,,,02A00074845,2016-06-08,10h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ZOZA,MAIRIE DE ZOZA,MAIRIE DE ZOZA,C,C,C,N,6,2016,41.7175568,9.0701469
02A,02A000808,2A363,ZOZA,02A000807,STERILISATION UV ZOZA,100 %,02A00076161,2016-08-09,11h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE ZOZA,MAIRIE DE ZOZA,MAIRIE DE ZOZA,C,C,C,C,8,2016,41.7175568,9.0701469
02A,02A000808,2A363,ZOZA,,,,02A00076761,2016-10-12,08h57,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE ZOZA,MAIRIE DE ZOZA,MAIRIE DE ZOZA,C,C,C,C,10,2016,41.7175568,9.0701469
02A,02A000809,2A308,SAINTE-LUCIE-DE-TALLANO,02A002727,STATION DE TRAITEMENT ST LUCIE TALLANO,100 %,02A00074232,2016-02-22,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.   ,COMMUNE DE SAINTE LUCIE DE TALLANO,MAIRIE DE SAINTE-LUCIE DE TALLANO,MAIRIE DE SAINTE-LUCIE DE TALLANO,C,C,C,N,2,2016,41.6976517,9.06404
02A,02A000809,2A308,SAINTE-LUCIE-DE-TALLANO,,,,02A00074534,2016-05-10,10h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE SAINTE LUCIE DE TALLANO,MAIRIE DE SAINTE-LUCIE DE TALLANO,MAIRIE DE SAINTE-LUCIE DE TALLANO,C,C,C,N,5,2016,41.6976517,9.06404
02A,02A000809,2A308,SAINTE-LUCIE-DE-TALLANO,02A002727,STATION DE TRAITEMENT ST LUCIE TALLANO,100 %,02A00076149,2016-08-09,10h25,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation, et la matière organique est à surveiller. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.    ",COMMUNE DE SAINTE LUCIE DE TALLANO,MAIRIE DE SAINTE-LUCIE DE TALLANO,MAIRIE DE SAINTE-LUCIE DE TALLANO,C,C,C,N,8,2016,41.6976517,9.06404
02A,02A000809,2A308,SAINTE-LUCIE-DE-TALLANO,,,,02A00076762,2016-10-12,09h34,"Eau d'alimentation non conforme aux exigences de qualité en vigueur, du fait de la présence d'une teneur excessive en chlore libre.",COMMUNE DE SAINTE LUCIE DE TALLANO,MAIRIE DE SAINTE-LUCIE DE TALLANO,MAIRIE DE SAINTE-LUCIE DE TALLANO,C,C,C,N,10,2016,41.6976517,9.06404
02A,02A000809,2A308,SAINTE-LUCIE-DE-TALLANO,,,,02A00077168,2016-12-14,10h06,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE SAINTE LUCIE DE TALLANO,MAIRIE DE SAINTE-LUCIE DE TALLANO,MAIRIE DE SAINTE-LUCIE DE TALLANO,C,C,C,N,12,2016,41.6976517,9.06404
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00073963,2016-01-05,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,N,N,1,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00073964,2016-01-05,09h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,1,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00073965,2016-01-05,10h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,1,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00073966,2016-01-05,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,1,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074084,2016-01-26,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.   ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,1,2016,41.9263991,8.7376029
02A,02A000813,2A017,APPIETTO,02A000933,GRAND AJACCIO,100 %,02A00074129,2016-02-01,08h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.  ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,42.0141295,8.768039
02A,02A000813,2A017,APPIETTO,02A000933,GRAND AJACCIO,100 %,02A00074130,2016-02-01,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,42.0141295,8.768039
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074132,2016-02-02,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074133,2016-02-02,07h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074134,2016-02-02,08h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074135,2016-02-02,06h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A000813,2A006,ALATA,,,,02A00074145,2016-02-09,08h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.  ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9768323,8.7433833
02A,02A000813,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00074146,2016-02-09,09h09,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9768323,8.7433833
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074170,2016-02-16,06h25,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation, et l'aluminium est à surveiller.  ",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074171,2016-02-16,07h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.  ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074172,2016-02-16,07h50,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074173,2016-02-16,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074174,2016-02-16,08h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,2,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074269,2016-03-02,11h10, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.  ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,3,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074270,2016-03-02,10h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,3,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074271,2016-03-02,07h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,3,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074272,2016-03-02,07h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,3,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074402,2016-04-04,08h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074403,2016-04-04,08h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074404,2016-04-04,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074405,2016-04-04,08h00, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,N,N,4,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074479,2016-04-13,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074480,2016-04-13,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074481,2016-04-13,07h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074482,2016-04-13,07h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074483,2016-04-13,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9263991,8.7376029
02A,02A000813,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00074484,2016-04-18,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,4,2016,41.9768323,8.7433833
02A,02A000813,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00074579,2016-04-21,11h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9768323,8.7433833
02A,02A000813,2A006,ALATA,02A000818,TTP SAN BENEDETTU,,02A00074593,2016-04-22,10h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,4,2016,41.9768323,8.7433833
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074657,2016-05-02,07h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074658,2016-05-02,08h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074659,2016-05-02,07h28,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074660,2016-05-02,10h19,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,N,N,5,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074758,2016-05-18,07h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074759,2016-05-18,09h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074760,2016-05-18,08h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074761,2016-05-18,07h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00074762,2016-05-18,08h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,5,2016,41.9263991,8.7376029
02A,02A000813,2A017,APPIETTO,02A000933,GRAND AJACCIO,100 %,02A00074798,2016-06-03,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,42.0141295,8.768039
02A,02A000813,2A017,APPIETTO,02A000933,GRAND AJACCIO,100 %,02A00074799,2016-06-03,10h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,42.0141295,8.768039
02A,02A000813,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00074800,2016-06-03,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter que l'ammonium est à surveiller. ,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9768323,8.7433833
02A,02A000813,2A006,ALATA,,,,02A00074801,2016-06-03,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9768323,8.7433833
02A,02A000813,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00074802,2016-06-03,07h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9768323,8.7433833
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075021,2016-06-07,07h07, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075022,2016-06-07,09h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9263991,8.7376029
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00075023,2016-06-07,07h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,6,2016,41.9263991,8.7376029
